PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,GameDate
usMT2,3Q4/6k1/2q1p1p1/8/8/1r6/7P/5RK1 b - - 2 47,b3b5 d8f8 g7h7 f1f7,1228,87,100,25,endgame,https://lichess.org/Y9VnDI75/black#94,,,2026-06-02
usTSL,r5k1/1bq1b1pp/4p3/1pp1p3/1P2P3/r1P1NN1P/2R1QPP1/4R1K1 w - - 0 26,e2b5 b7a6 b5a5 a3a5,1586,138,100,16,master middlegame,https://lichess.org/ajc6BAh3#51,,,2026-06-08
usmlK,8/8/7K/7P/p7/1k6/8/8 w - - 0 59,h6g6 a4a3 h5h6 a3a2 h6h7 a2a1q g6f7 a1h8,1477,107,100,27,endgame,https://lichess.org/VffFH7xy#117,,,2026-06-02
usnmi,5rk1/p4p1p/8/6p1/3PRn1q/3n1P1P/PP1Q1P1K/3N1B2 w - - 0 28,f1d3 h4h3 h2g1 h3g2,1106,132,100,11,middlegame,https://lichess.org/eW44x4YQ#55,,,2026-06-04
uss0R,q4rk1/p1p2p1p/3b2p1/Qp6/2b5/4BP2/1PP3PP/2KR3R w - - 2 18,a5a7 d6f4 a7a8 f4e3 c1b1 f8a8,1879,85,100,48,middlegame,https://lichess.org/GjlYR1tt#35,Pirc_Defense Pirc_Defense_Classical_Variation,,2026-06-04
utEBA,2kr4/pppQ2pp/q7/8/8/2P1P1P1/PP5P/2KR1R2 b - - 0 23,d8d7 f1f8 d7d8 d1d8,1099,245,100,6,endgame,https://lichess.org/BVI3IQJM/black#46,,,2026-06-08
utZTR,8/8/1K6/6Rp/8/5kn1/8/8 w - - 0 56,b6c5 g3e4 c5d5 e4g5,1141,214,100,43,endgame,https://lichess.org/x3GRUYic#111,,,2026-06-02
utp9Z,r2r4/kbp2Q1p/pp6/4P3/7P/B7/P1P2PP1/6K1 w - - 1 20,f7c7 d8d1 g1h2 a8g8 f2f3 d1d2,1971,103,100,31,endgame,https://lichess.org/SurGFsgF#39,,,2026-06-04
uu8CJ,r1bqnb1r/ppppn2k/6pp/1P2P3/2Bp1Q2/8/P1P2PPP/RNB1K2R b KQ - 1 12,e8g7 f4h6,936,108,100,33,opening,https://lichess.org/6kldqfFy/black#24,Scotch_Game Scotch_Game_Other_variations,,2026-06-08
uuK0N,5rk1/1p4p1/p1p4p/3pP3/P2P4/1P2P1R1/1r4PP/2R3K1 w - - 3 31,c1c3 b2b1 c3c1 b1c1,1229,138,100,22,endgame,https://lichess.org/Pr9JzpcC#61,,,2026-06-03
uumaA,N4rk1/bp3ppp/p7/5b2/5P2/3pn1PP/PP1B2B1/2R2RK1 w - - 0 23,f1f3 e3c4 g1h1 c4d2,2094,78,100,102,middlegame,https://lichess.org/iQwB3dfy#45,,,2026-06-03
uvBMB,r1b4r/pp1p1pp1/2n1N1k1/q2nP3/1b1P2Q1/2N5/PP1B1PPP/R3K2R b KQ - 0 13,g6h7 g4g7,1252,79,100,80,middlegame,https://lichess.org/Hyb2JAax/black#26,Sicilian_Defense Sicilian_Defense_Alapin_Variation,,2026-06-04
uvJM3,4rk2/pBp2p2/8/8/3q4/7P/2Q1KPP1/7R w - - 2 29,e2f1 d4a1 c2b1 a1b1,1290,120,100,22,endgame,https://lichess.org/nl6yYXiJ#57,,,2026-06-02
uvRJA,3r2k1/1p1q1p1p/pb1p1B2/4p3/1Pr1P3/2P2QP1/P4P1P/3R1RK1 w - - 1 25,d1d6 d7d6 f3g4 g8f8 g4g7 f8e8 g7g8 d6f8,1890,82,100,63,middlegame,https://lichess.org/IGftcolp#49,,,2026-06-02
uvXo1,5rk1/p1p2ppp/8/8/2B5/5PPb/P1P2q1P/R2Qr1RK w - - 7 22,d1e1 f2f3 g1g2 f3g2,1341,86,100,86,middlegame,https://lichess.org/jNr0YvOB#43,,,2026-06-04
uvf79,2r3k1/p4ppp/1q2pb2/3p4/P2P1B1P/1P4Q1/2r2PP1/1R1R2K1 b - - 0 21,f6d4 d1d4 b6d4 f4e5 d4f2 g3f2 c2f2 g1f2,1874,115,100,28,middlegame,https://lichess.org/9y1HypYO/black#42,,,2026-06-06
uvfBI,3r3k/3r2pp/pQ1P4/1p3p2/4pq2/2P4P/P1P2BP1/3R2K1 b - - 4 30,d7d6 b6d8 d6d8 d1d8,1315,205,100,9,endgame,https://lichess.org/e2VgPaJf/black#60,,,2026-06-02
uw7z2,1r4k1/6pp/4p3/4q1P1/2QB3P/1K6/r7/2R2R2 w - - 1 34,b3a2 e5a5 c4a4 a5a4,1180,104,100,43,endgame,https://lichess.org/taIZdVSR#67,,,2026-06-03
uwQLU,2r3k1/p2qb3/1p2Npp1/3n4/1P1PN3/P6P/4Q1P1/5R1K b - - 0 27,d7e6 e4f6 e6f6 f1f6,1086,215,100,3,middlegame,https://lichess.org/XTISsXRh/black#54,,,2026-06-07
uwZLd,2rq1nk1/5p1p/5Np1/p2pPp2/1p1P4/6QR/PPr3PP/R6K b - - 7 28,g8g7 g3g5 c2c1 a1c1,2176,79,100,63,middlegame,https://lichess.org/okKBOGg4/black#56,,,2026-06-03
uwkPD,2Q2rk1/p4ppp/4bq2/8/P7/1r6/5PPP/2R1R1K1 b - - 0 28,f8c8 c1c8 e6c8 e1e8,998,83,100,54,endgame master,https://lichess.org/bFBXLGa3/black#56,,,2026-06-03
uwnTQ,5rk1/pp4p1/2bq1p1p/4r3/2p2N2/2P1Q1P1/PP3RPP/4R1K1 w - - 0 24,e3d2 d6d2 f2d2 e5e1,1005,255,100,6,middlegame,https://lichess.org/QEuHS7DO#47,,,2026-06-07
ux8Xj,6k1/4ppb1/p7/1q2P3/8/1rNK2Q1/6P1/2R4R w - - 7 34,d3c2 b3b2 c2d1 b5d7 d1e1 d7d2 e1f1 d2c1,1818,134,100,8,middlegame,https://lichess.org/5iaosmYu#67,,,2026-06-07
uxBEn,3rr1k1/5p2/5bpp/pQ2p3/2P4P/1P1N1qP1/P4P2/3RR1K1 w - - 1 31,d3e5 f3d1 b5e8 d8e8,1927,172,100,7,master middlegame,https://lichess.org/jIawSm2r#61,,,2026-06-05
uxQhx,8/3k4/3p1Bp1/3KpP2/4B1b1/8/8/8 w - - 0 51,f5g6 g4e6,1124,246,100,2,endgame,https://lichess.org/0M91YSUP#101,,,2026-06-01
uxpCY,4q1k1/8/5pp1/2PQ1p2/3Pr3/8/4R3/4K3 b - - 0 49,g8g7 e2e4 f5e4 d5b7 g7h6 c5c6 e8d8 c6c7,2377,83,100,111,endgame,https://lichess.org/iCfnD0fS/black#98,,,2026-06-01
uy3Zy,8/5pkp/3p2p1/6QP/3q4/2p5/6P1/7K b - - 1 46,c3c2 h5h6 g7h8 g5d8,1151,104,100,33,endgame,https://lichess.org/OtXDdETE/black#92,,,2026-06-02
uy7iB,r2qkb1r/pp3pp1/2n1pn2/7p/3Q2bP/4BNN1/PPP1BPP1/R3K2R w KQkq - 1 11,e2b5 d8a5 f3d2 a5b5,1527,78,100,131,middlegame,https://lichess.org/pHM9Qmtx#21,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack,,2026-06-02
uyPGO,5k2/3R2R1/p2p2p1/3P3p/7B/6P1/2r3r1/2K5 w - - 32 50,c1b1 c2b2 b1c1 b2f2 h4e7 f8g7,1900,225,100,26,endgame,https://lichess.org/bYKOAh9R#99,,,2026-06-07
uyfUB,2r2rk1/2q2p2/p2Rpp1p/8/1p3P2/1PN3PQ/1PP4P/1K2R3 b - - 0 21,c7d6 c3e4 d6d4 h3h6,1469,456,100,13,endgame,https://lichess.org/hMHDl7sL/black#42,,,2026-06-07
uz4ZP,6k1/3n1pp1/1N2p2p/p1n5/5r2/PP3Pq1/2Q3P1/3RR1K1 b - - 0 33,d7b6 d1d8,1171,204,100,9,middlegame,https://lichess.org/VhDjLksW/black#66,,,2026-06-03
uzBrl,6rr/p1p2pk1/1p1p1q1p/3PpR2/2P1Pnb1/P1PB1PN1/2Q2K2/6R1 b - - 1 34,g4f5 g3h5 g7f8 h5f6 f4h3 f2e3,1982,127,100,28,middlegame,https://lichess.org/C4z0NT1z/black#68,,,2026-06-04
uzJ1j,4r1k1/1ppq1pp1/p5bp/P2P4/8/1BBn4/3Q1PPP/R5K1 b - - 1 30,d3c5 d2d4 f7f6 d4c5,1758,76,100,71,master middlegame,https://lichess.org/rcsrulPm/black#60,,,2026-06-04
uzx4G,2n5/2k5/3p1n2/NR5P/PP1P4/4r3/6PK/8 w - - 3 36,h5h6 f6g4 h2g1 e3e1,1281,127,100,10,endgame,https://lichess.org/UsinZvoW#71,,,2026-06-08
uzz2z,8/n2k1ppp/pp2p3/7P/3KPPP1/BP6/P7/8 w - - 1 35,e4e5 a7b5 d4e3 b5a3,1129,151,100,12,endgame,https://lichess.org/rMl4QRRE#69,,,2026-06-06
v077S,r3kR2/p1pr1p2/1p2p2B/8/Q2P4/2P5/PP3P1q/1K6 b - - 0 26,e8e7 f8f7 e7f7 a4d7,1865,117,100,26,endgame master,https://lichess.org/G5NOqmR1/black#52,,,2026-06-07
v09pu,1r5k/pb1qp2p/1p1p2pQ/8/1PPpP1r1/P2P4/5PP1/1R3RK1 b - - 1 28,d7e8 f2f3 g4g2 g1g2,1215,286,100,43,middlegame,https://lichess.org/Kxq7doPA/black#56,,,2026-06-06
v0AkF,r2q1rk1/ppp2ppp/2np1n2/8/4PN2/2B3Q1/bPP2PPP/2KR1B1R b - - 1 11,f6e4 g3g7,1111,216,100,9,opening,https://lichess.org/aoX5P6QD/black#22,Center_Game Center_Game_Berger_Variation,,2026-06-08
v0L31,r2q3r/pp3kpp/2p1b3/5p2/2B1n3/2P1P2P/PP3PPB/R2QK2R w KQ - 5 17,d1b3 d8d2 e1f1 d2f2,1224,241,100,6,middlegame,https://lichess.org/LkbU4z5N#33,Dutch_Defense Dutch_Defense_Other_variations,,2026-06-05
v0UnO,r4rk1/1Q1bqppp/p3p3/3pPn2/3P4/5N2/P3BPPP/RR4K1 b - - 2 19,f8b8 b7b8 a8b8 b1b8,1072,186,100,37,middlegame,https://lichess.org/58kYvSs0/black#38,,,2026-06-03
v0q2w,3r2k1/5pp1/p1p4p/2B5/4Rn2/1P6/P4P1P/R2r2K1 w - - 1 26,a1d1 d8d1 e4e1 d1e1,1149,209,100,6,endgame,https://lichess.org/9F1soqHn#51,,,2026-06-08
v0qFE,r3r1k1/pp5p/2p5/2Pq1R2/1P1Pp3/4P2P/P5BK/5Q2 b - - 0 30,d5a2 f5g5 g8h8 f1f6,1638,323,100,2,endgame,https://lichess.org/vMViinxl/black#60,,,2026-06-07
v0rdE,2k1r2r/1bq2p2/pp1p3R/2nP4/P1p1n3/2N2NP1/1PBQ1PP1/2KR4 w - - 0 20,c2e4 c5b3 c1c2 b3d2 h6h8 e8h8,1288,85,100,35,master middlegame,https://lichess.org/9xywDNhW#39,,,2026-06-01
v12TY,r1b1k2N/ppp1q1pp/3p4/8/4nP2/1BP5/P3QbPP/RNB4K w q - 0 16,b1d2 e4g3 h2g3 e7e2,1500,500,100,10,middlegame,https://lichess.org/j3X5epaw#31,Scotch_Game Scotch_Game_Scotch_Gambit,,2026-06-08
v1LzS,5r1k/p1p2rp1/2ppp2p/6n1/4PPP1/2N4q/PPPQ1R1P/5R1K b - - 0 22,h3g4 f4g5 f7f2 f1f2 f8f2 d2f2,1267,141,100,20,middlegame,https://lichess.org/GhcRMInJ/black#44,,,2026-06-02
v1tRG,6k1/p2r1pp1/1p2pq1p/2b5/4R3/2P2N2/PP2QPPP/6K1 w - - 0 21,f3e5 f6f2 e2f2 d7d1 e4e1 d1e1,2031,89,100,28,endgame,https://lichess.org/Pjjc2Nwd#41,,,2026-06-01
v2Xmf,7r/pp3pbk/6pp/1Q3b2/5B2/8/PPP1BqPP/2KR2NR w - - 0 19,e2f3 f2c2,1328,353,100,9,middlegame,https://lichess.org/xj34Efs0#37,,,2026-06-06
v2ikj,7k/pp6/4B1Qp/3P2p1/3b4/1P3P1P/Pq5K/R7 w - - 2 36,h2g3 b2f2 g3g4 f2h4 g4f5 h4f4,1860,84,100,37,endgame,https://lichess.org/ED9eO214#71,,,2026-06-06
v2lhQ,4RQ2/6pk/2p2p1p/2Rp4/3q4/7P/5PPK/r7 w - - 0 36,c5c6 d4f4 g2g3 f4f2,1060,117,100,17,endgame,https://lichess.org/GRkTGOft#71,,,2026-06-03
v3FV1,8/8/4N3/8/4k2p/8/2KB2r1/8 w - - 0 57,e6g5 g2g5 d2g5 h4h3,1500,500,100,0,endgame,https://lichess.org/SktBWJ0J#113,,,2026-06-08
v3X4K,8/8/6pp/3k4/8/2B1p1P1/5P1P/2b2K2 w - - 0 41,f2f4 d5c4 c3e1 c4d3 g3g4 e3e2,2125,93,100,31,endgame master,https://lichess.org/eM1BfNV5#81,,,2026-06-03
v3qEe,r1b2rk1/ppq2pp1/3bp3/3pn3/5B1P/1NPB4/PP3PP1/R2QR1K1 w - - 2 16,d1h5 e5d3 f4d6 c7d6,1349,88,100,85,middlegame,https://lichess.org/mLTgJpLr#31,French_Defense French_Defense_Tarrasch_Variation,,2026-06-03
v3weK,1r3k1r/1R3pp1/p2p1bp1/3P4/8/P4PqP/3BQ1P1/4R2K b - - 0 28,b8e8 e2e8,1120,86,100,86,middlegame,https://lichess.org/DvSVphGq/black#56,,,2026-06-05
v4BLn,rn4k1/p4ppp/1qp5/3n4/B1Q1rP2/P1P4P/1P1P2P1/R1B2KbR w - - 0 16,c4e4 b6f2,1077,107,100,21,middlegame,https://lichess.org/q9I5IS1L#31,Kings_Gambit_Declined Kings_Gambit_Declined_Falkbeer_Countergambit,,2026-06-08
v4YyY,8/1n4pp/4k3/4pp2/N1K5/4PP1P/6P1/8 b - - 3 33,g7g5 a4c5 b7c5 c4c5 e5e4 f3e4 e6e5 e4f5,1500,500,100,14,endgame,https://lichess.org/lr0vAmGg/black#66,,,2026-06-08
v4lon,k7/P7/1K6/3N4/8/8/7p/8 b - - 1 71,h2h1q d5c7,769,99,100,34,endgame,https://lichess.org/IxEUk5pT/black#142,,,2026-06-02
v50Fr,1R6/5p1k/3p2p1/1p1P3p/3B4/3Q3q/5K1b/8 b - - 0 46,h3d3 b8h8,888,137,100,14,endgame,https://lichess.org/bupJc3gd/black#92,,,2026-06-04
v5PTP,r1b2rk1/pp1p1pbp/6p1/2pq4/3n4/2P1B2P/PP2BP2/R2QKR2 b Q - 0 14,d4e2 d1d5 e2c3 b2c3 g7c3 e1e2,1918,219,100,4,middlegame,https://lichess.org/iTpVMRb9/black#28,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,,2026-06-08
v5jX2,8/5ppk/2p4p/p4q2/2Q5/P7/1P3PP1/6K1 b - - 5 39,f5d5 c4d5 c6d5 b2b4 a5b4 a3b4,1748,89,100,45,endgame,https://lichess.org/qyZBt2TO/black#78,,,2026-06-08
v5nru,8/8/3k4/2pB1p2/2P2N1r/4K3/8/8 b - - 10 49,d6e5 f4g6 e5f6 g6h4,1078,220,100,3,endgame master,https://lichess.org/qGnYRoXM/black#98,,,2026-06-07
v5ymE,rn1r2k1/pp3p2/2p1b2p/q2B2pP/2Q1P3/2P5/P1P2PP1/2KR2NR w - - 0 18,d5e6 a5a3 c1b1 d8d1,1385,346,100,6,middlegame,https://lichess.org/2tKHTbHe#35,Indian_Defense Indian_Defense_Other_variations,,2026-06-08
v60D5,r6k/p1pn1pRp/1p5q/3Pp3/1PB1Qn2/5P2/P1P5/2KN4 w - - 0 27,g7f7 f4d3 c1b1 h6c1,1742,75,100,65,middlegame,https://lichess.org/E1Fx7l0x#53,,,2026-06-02
v6BsB,3r2k1/5pp1/p6p/1p6/3Pq3/P2nQ2P/1Pr2P2/5KRR w - - 0 33,e3e4 c2f2,1462,112,100,49,endgame,https://lichess.org/Z49ttByL#65,,,2026-06-06
v6LSO,5rk1/p1B1R1pp/2p5/8/8/2Pb4/PP3rPP/4R1K1 w - - 0 22,c7e5 f2f1 e1f1 f8f1,1059,102,100,39,endgame,https://lichess.org/14CMIE4b#43,,,2026-06-02
v6ih5,3k4/5p2/3K2p1/2N3Pp/7P/8/b7/8 b - - 21 76,d8c8 d6e7 c8c7 c5d3,1765,247,100,37,endgame,https://lichess.org/mADywRHz/black#152,,,2026-06-07
v6mGa,6k1/1p3ppp/p1n5/2p5/5PP1/P2r3P/1P4B1/4R1K1 b - - 1 26,h7h6 e1e8 g8h7 g2e4 g7g6 e4d3,1150,222,100,3,endgame,https://lichess.org/DQF7oH5w/black#52,,,2026-06-04
v6mj3,r4rk1/p4ppp/5n2/3Pn3/8/2NQBP1q/PP2BP1P/R2R2K1 w - - 5 22,e2f1 e5f3 g1h1 h3h2,1114,194,100,5,middlegame,https://lichess.org/oqQHk9cu#43,,,2026-06-05
v7NkT,5rk1/BP3p1p/2r1b1p1/3pN2q/5P1n/8/2PQP2P/R6K b - - 2 26,c6d6 a7c5 d6b6 c5b6,1640,75,100,114,master middlegame,https://lichess.org/6Uw8hlTY/black#52,,,2026-06-03
v7WBQ,8/6pp/1k1p4/1P1Pp3/3nP1K1/2N4P/6P1/8 b - - 3 43,d4b5 c3b5 b6b5 g4f5,1329,84,100,56,endgame,https://lichess.org/In8tIVC8/black#86,,,2026-06-02
v7d3c,r3kb1r/1b1p1ppp/p3p3/1p2P3/3Q4/P1N1B3/BPP2Pqn/2KR1R2 b kq - 1 14,h2f1 d4d7,1017,132,100,12,middlegame,https://lichess.org/ZATo5ZTr/black#28,Sicilian_Defense Sicilian_Defense_Closed,,2026-06-01
v7m0v,B5k1/5p2/8/1p2p3/1Pb1Q2p/4P1P1/5P2/3q2K1 w - - 2 35,g1g2 d1f1 g2h2 f1f2 e4g2 h4g3,1872,185,100,34,endgame master,https://lichess.org/cMysj7Lr#69,,,2026-06-07
v7wkp,5Q2/4p1rk/3p2p1/3qn1Pp/ppnN1R2/7P/PP6/4R1K1 b - - 5 31,e5d3 d4e6 d5e6 e1e6,2250,129,100,16,middlegame,https://lichess.org/1HmTCWrc/black#62,,,2026-06-05
v829O,1q2k2r/p1p2ppp/1rb1p3/4P3/8/Q3P3/PP1N1PPP/2R1K2R w Kk - 1 20,a3c5 c6g2 h1g1 b6c6 g1g2 c6c5,1776,75,100,99,middlegame,https://lichess.org/rcnehIox#39,,,2026-06-01
v8A70,1r4k1/5p1p/R2bp1p1/1P1p4/2nP4/2P4P/2RnBPP1/6K1 b - - 1 31,b8b5 c2d2 b5b1 d2d1 b1d1 e2d1,1978,76,100,71,middlegame,https://lichess.org/dmH2XCxP/black#62,,,2026-06-01
v8D3R,5r1r/p1p1k3/1p6/4p2p/4N2b/4Nn1P/PPp1K3/R1R5 b - - 1 25,f8f4 e3d5 e7f7 d5f4 f3d4 e2d3,1397,85,100,94,middlegame,https://lichess.org/VxXn8qbz/black#50,,,2026-06-06
v8Wfz,8/5pk1/5p1p/3Pq3/2p1P2P/2P1Q1P1/5PK1/8 w - - 2 37,e3d4 e5d4 c3d4 c4c3 d5d6 g7f8,1774,81,100,39,endgame,https://lichess.org/8wmY3QAJ#73,,,2026-06-02
v8ZIv,2r4k/4n1r1/p2R4/5q2/1p1Q3P/1B4P1/PPP2P2/2K5 b - - 2 32,f5c5 d6h6,1148,117,100,15,middlegame,https://lichess.org/qM956S76/black#64,,,2026-06-06
v96Wz,1r1r2k1/p4pb1/4p1pp/3bP3/1P3P2/P1B1RNP1/1Q1R1K1P/7q w - - 9 35,b2a1 d5f3 a1h1 f3h1 d2d8 b8d8,1817,89,100,50,middlegame,https://lichess.org/Ic4SKIn0#69,,,2026-06-03
v977Q,8/8/3K1p2/pp1P4/4k3/8/P7/8 b - - 0 54,f6f5 d6c5 e4e5 d5d6,2241,78,100,56,endgame,https://lichess.org/FlHKz3CG/black#108,,,2026-06-01
v9Jwg,r1b1q1k1/pp3ppp/5n2/2bpnN2/8/2PB2Q1/PP1N1PPP/R1B3K1 b - - 3 14,e5d3 g3g7,1008,190,100,4,middlegame,https://lichess.org/LMwBmrsv/black#28,Sicilian_Defense Sicilian_Defense_French_Variation,,2026-06-04
v9wdM,2r3k1/1r3pb1/4pBp1/p2pP2R/3P4/4P2Q/1q4PP/5RK1 b - - 0 29,g6h5 h3g3 g8f8 g3g7 f8e8 g7g8 e8d7 g8f7 d7c6 f7e6,1704,80,100,72,middlegame,https://lichess.org/c3zGlsRI/black#58,,,2026-06-04
vA8rf,8/8/1pp1k3/p7/P1PK4/2P5/8/8 b - - 3 64,e6d6 c4c5 b6c5 d4c4 d6d7 c4c5,865,161,100,8,endgame master,https://lichess.org/hFr1n654/black#128,,,2026-06-08
vAJ0E,r1br2k1/4ppb1/6p1/pNpp2P1/1p1q4/7R/PPP1B2Q/1K5R b - - 1 22,d4e5 h3h8 g7h8 h2h7 g8f8 h7h8 e5h8 h1h8 f8g7 h8d8,1459,110,100,19,middlegame,https://lichess.org/IEFHNiB3/black#44,,,2026-06-04
vAeJz,Q7/8/1k6/1ppp4/1r6/3K4/8/8 w - - 6 71,a8d5 b4d4 d5d4 c5d4 d3d4 b6a5,1597,374,100,9,endgame,https://lichess.org/RRdnc7tt#141,,,2026-06-08
vAtWe,1N6/5p2/8/4P3/P3K1p1/7k/8/8 w - - 1 65,a4a5 g4g3 b8c6 g3g2 a5a6 g2g1q,1120,292,100,2,endgame,https://lichess.org/7y5J4VRS#129,,,2026-06-06
vAuuX,r4rk1/ppq1bNpp/8/2p4n/5B2/1Q6/PPP2PPP/R4RK1 b - - 0 17,h5f4 f7h6 g8h8 b3g8 f8g8 h6f7,1235,121,100,29,middlegame,https://lichess.org/wWur0cnx/black#34,Kings_Pawn_Game Kings_Pawn_Game_Gunderam_Gambit,,2026-06-06
vB9uG,6k1/pp3pp1/2p1r1np/7n/1PQ3R1/P3PP2/1q2BP1P/4R2K w - - 7 26,e1g1 g6e5 c4d4 b2e2,1749,89,100,29,middlegame,https://lichess.org/TqKKhtGJ#51,,,2026-06-05
vBEke,8/8/4p3/7p/6kP/8/4KBp1/8 w - - 4 62,f2g1 g4h4 e2f2 h4h3,1280,92,100,35,endgame master,https://lichess.org/e7ThDrBT#123,,,2026-06-06
vBTIF,r2q1r2/2b2p1p/pn3Npk/1p1pP3/3P3Q/P5P1/1P4KP/R4R2 b - - 1 22,h6g7 h4h7,1125,132,100,21,middlegame,https://lichess.org/8dULJ9Ia/black#44,,,2026-06-08
vC0UL,8/3r4/4p1kp/1p2B3/p1bPp2K/P3P3/1P6/3B4 b - - 0 47,d7f7 d1h5 g6h7 h5f7,1060,144,100,18,endgame master,https://lichess.org/PFzwaoCQ/black#94,,,2026-06-04
vC2P0,2r3rk/1b2PQpp/p4p2/1pqp1N2/2n3P1/2P5/PP4BP/1K1R3R w - - 5 28,g2d5 b7d5 f7d5 c5f2 d5c4 c8c4,2620,91,100,85,master middlegame,https://lichess.org/uEq8BtYT#55,,,2026-06-03
vC7oj,8/8/3pk1p1/2p1pp2/1p6/1P1P1K1P/r1P2RP1/8 b - - 1 34,e6d5 c2c4 b4c3 f2a2,1140,268,100,6,endgame,https://lichess.org/nn2mFYHe/black#68,,,2026-06-06
vCIXb,8/2pr4/5p1p/1Rk5/R7/N6P/q4PP1/6K1 b - - 4 47,c5c6 a4a6,1518,100,82,54,endgame,https://lichess.org/7MqwGQAo/black#94,,,2026-06-02
vCOVw,3r1r2/2q2p1k/2pbp2p/pp6/3P1pb1/2P1QN2/PP2BPPP/R3R1K1 w - - 0 21,e3e4 g4f5 e4f5 e6f5,1303,295,100,17,middlegame,https://lichess.org/0AmJ595S#41,,,2026-06-07
vCaLv,8/8/2pk4/1p1p4/3KnP2/4P3/8/1R6 w - - 4 51,b1h1 c6c5 d4d3 e4f2 d3c2 f2h1,1254,255,100,14,endgame,https://lichess.org/ANWsYbC3#101,,,2026-06-07
vDciV,5r1k/p2Q2pp/6q1/4p3/2Bp4/8/P4NK1/5R2 w - - 0 33,d7g4 f8f2 f1f2 g6g4,1291,111,100,46,endgame master,https://lichess.org/vyEAWiAx#65,,,2026-06-05
vDpQb,2k4r/ppp2p2/4pp2/2B2n2/5P2/2NP2qP/PPP3P1/R4R1K w - - 3 21,f1f3 h8h3 h1g1 g3h2,1232,81,100,69,middlegame,https://lichess.org/JIjYemxM#41,,,2026-06-04
vDu0X,2r1r1k1/6pp/p1p2p2/3p3Q/3Pbq2/1P3N1P/P5P1/3RR2K b - - 1 25,e4f3 e1e8 c8e8 h5e8,1003,128,100,37,middlegame,https://lichess.org/DpqaF5my/black#50,,,2026-06-05
vDuJG,8/3bk1p1/5pB1/4p2P/6P1/2r1BP2/5K2/8 b - - 4 52,c3a3 e3c5 e7d8 c5a3,1147,108,100,37,endgame master,https://lichess.org/nyLNtidu/black#104,,,2026-06-06
vE6k5,r3kr2/p1pR1Np1/1p1bP1P1/5p2/4n3/2P5/PP3P2/2K4R b q - 4 25,e4c5 f7d6 c7d6 d7g7 c5e6 h1e1,2058,93,100,33,middlegame,https://lichess.org/beHE7AtD/black#50,,,2026-06-03
vEFoN,r3kb1r/ppp1qpp1/6n1/4n1Np/1PPp2bP/P5B1/3NPPP1/R2QKB1R w KQkq - 0 12,f2f3 e5d3,969,159,100,9,opening,https://lichess.org/g2hKDgZd#23,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit,,2026-06-07
vEIiY,r1b4r/4pkNp/1qp3p1/p1n3B1/1p3QP1/2n2P2/PKP4P/5BNR b - - 4 21,f7g7 g5h6 g7g8 f4f8,1308,149,100,13,middlegame,https://lichess.org/XaybnsdH/black#42,,,2026-06-03
vEiHm,r1b1kb1r/ppp2ppp/2n5/4P3/3p4/2NPB1P1/PPP1Q1B1/R3K1Nq b Qkq - 1 10,h1h2 g2c6 b7c6 e2h2,1211,85,100,26,middlegame,https://lichess.org/FEa1c6OG/black#20,Vienna_Game Vienna_Game_Vienna_Gambit,,2026-06-06
vF4TT,r4r2/1b3p1k/p2qnQ1p/1pp1pR1p/4P3/P1NP3P/BPP3P1/7K b - - 1 26,a8d8 f5h5 e6g7 h5h6,1780,98,100,29,master middlegame,https://lichess.org/vASXRMju/black#52,,,2026-06-07
vF4TX,8/1R6/6pk/1p6/7P/5K2/1r4P1/8 b - - 1 39,h6h5 b7h7,1482,82,100,54,endgame,https://lichess.org/KdKuDhgZ/black#78,,,2026-06-04
vF5lY,3r1rk1/5ppp/p3n3/1ppN3q/3nP3/P6R/1P3QPP/1B3RK1 b - - 7 25,h5e5 d5e7 g8h8 h3h7 h8h7 f2h4 e5h5 h4h5,1253,291,100,10,middlegame,https://lichess.org/miBqXJEa/black#50,,,2026-06-06
vF60y,2k3nr/ppp2ppp/8/8/PP6/5PP1/1q2B2P/3R1K2 b - - 0 24,b7b6 e2a6 c8b8 d1d8,965,333,100,11,endgame,https://lichess.org/QMVbANcl/black#48,,,2026-06-08
vFAJu,5rk1/Q4pp1/8/3p3p/3B4/1r5B/3q1PPP/4R2K w - - 2 25,e1a1 b3d3 g2g3 d3d4,1716,96,100,22,middlegame,https://lichess.org/Nk8MHv2h#49,,,2026-06-07
vFO2v,2R5/p6r/1p4k1/3pB1P1/3P2K1/7p/PP4b1/8 b - - 23 55,h3h2 c8c6 g6f7 g5g6,1732,266,100,2,endgame master,https://lichess.org/7pb4fltE/black#110,,,2026-06-07
vFVIV,5q1k/2pRp3/4Q1Bp/1r6/1p6/6P1/Pb3rP1/1N1K3R w - - 1 25,e6e7 b5d5 d7d5 f8e7 h1h6 h8g8,2227,93,100,41,middlegame,https://lichess.org/fS0sG9oW#49,,,2026-06-01
vFWS0,3r2k1/pp2bpp1/4p2p/8/8/4BN2/PPn1RPPP/6K1 w - - 0 20,e2c2 d8d1 f3e1 d1e1,831,137,100,13,endgame,https://lichess.org/mp9hqO8T#39,,,2026-06-04
